query,labels,example_type,augmented
list outstanding investment partners for companies in most recent round. list notable past job launches within google. retrieve recent articles about company funding.,"INVESTMENT_PARTNER_QUERY,JOBS_QUERY,FUNDING_NEWS_QUERY",triple,True
reveal details on microsoft ' first donation rounds. give details on the donation hierarchy of samsung. retrieve details the key details from softbank.,"FUNDING_ROUND_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,FUNDS_QUERY",triple,True
follow the profile of robert reed. show out the degrees held by paul bezos. show my startups within ai which are potential new leads.,"PEOPLE_PROFILE_QUERY,EDUCATION_QUERY,LEAD_GENERATION_QUERY",triple,True
for details about startup capitalist firms interested in ai. give me the co - investors for today ' s venture funding campaign. why were the latest tech headlines in the startup world?,"INVESTOR_QUERY,INVESTMENT_PARTNER_QUERY,TECH_NEWS_QUERY",triple,True
take me startups project ai that show potential bid options. review the tech news on emerging industry. retrieve various articles about startup funding.,"LEAD_GENERATION_QUERY,TECH_NEWS_QUERY,FUNDING_NEWS_QUERY",triple,True
check the ratings for jeff bezos. compare all the degrees used by jeff bezos. show me a market analysis for their private sector.,"PEOPLE_PROFILE_QUERY,EDUCATION_QUERY,MARKET_ANALYSIS_QUERY",triple,True
Get me the detailed company profile for Google. List the latest job openings for Google. Retrieve recent articles about startup funding.,"COMPANY_PROFILE_QUERY,JOBS_QUERY,FUNDING_NEWS_QUERY",triple,False
get details on microsoft ' s funding decisions. what industry secrets are holding this spring for google? retrieve it using a venture capital community.,"FUNDING_ROUND_QUERY,EVENT_QUERY,MARKET_TRENDS_QUERY",triple,True
who recruited new investor - investors in today ' s latest funding round? show me details on ing capital ' medici funds. show me latest market trends throughout the us arena.,"INVESTMENT_PARTNER_QUERY,FUNDS_QUERY,MARKET_TRENDS_QUERY",triple,True
Retrieve information on Andreessen Horowitz's funds. List Google's top competitors. Show me startups in AI that are potential sales leads.,"FUNDS_QUERY,COMPETITOR_LOOKUP,LEAD_GENERATION_QUERY",triple,False
what comprises the subsidiary relationship of partnership? list the investment partners from google in its recent projects. when are the respective growth trends among new startups?,"ORGANIZATION_RELATIONSHIP_QUERY,INVESTMENT_PARTNER_QUERY,MARKET_TRENDS_QUERY",triple,True
tell me anything concerning sequoia capital ' s investments. follow me recent market trends in the startup community.,"FUNDS_QUERY,MARKET_TRENDS_QUERY",pair,True
who are the leading investors among tech health? list all latest job positions for entrepreneurs. or are the expected market trends to tech growth?,"INVESTOR_QUERY,JOBS_QUERY,MARKET_TRENDS_QUERY",triple,True
get on some free client profile for this. who are those leading people in your startups? send me those in ai that are potential sales leads.,"COMPANY_PROFILE_QUERY,INVESTOR_QUERY,LEAD_GENERATION_QUERY",triple,True
retrieve local industry news on emerging devices. what a many latest market trends in tech emerging?,"TECH_NEWS_QUERY,MARKET_TRENDS_QUERY",pair,True
show here apple ' s source list. which companies have gotten public recently? where is potential co - investors in apple ' 2012 recent funding round?,"COMPANY_PROFILE_QUERY,IPO_QUERY,INVESTMENT_PARTNER_QUERY",triple,True
identify companies in cybersecurity that ultimately withdrew funding. show all the dynamic financial flows in your startup world.,"LEAD_GENERATION_QUERY,FUNDING_NEWS_QUERY",pair,True
bring over your youtube company of youtube. whom can we co - chairs in apple ' s latest funding round? tell me the city of elon musk.,"ORGANIZATION_RELATIONSHIP_QUERY,INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY",triple,True
draw back apple ' s external profile. compare acquisitions that apple bought? feed all the latest funding news in the startup world.,"COMPANY_PROFILE_QUERY,ACQUISITION_QUERY,FUNDING_NEWS_QUERY",triple,True
retrieve the job postings at google. give me the profile of benjamin pichai. how has your latest latest headlines in global startup community?,"JOBS_QUERY,PEOPLE_PROFILE_QUERY,TECH_NEWS_QUERY",triple,True
what changes the exact relationship or alphabet? show me the degrees given by samuel adams.,"ORGANIZATION_RELATIONSHIP_QUERY,EDUCATION_QUERY",pair,True
i need the main website for microsoft. get access to microsoft ' s internal policy. retrieve any educational qualifications of abdul rahman.,"COMPANY_PROFILE_QUERY,FUNDING_ROUND_QUERY,EDUCATION_QUERY",triple,True
add notes over microsoft ' s funding statements. list the companies acquired for ibm. give me brief interview of sundar pichai.,"FUNDING_ROUND_QUERY,ACQUISITION_QUERY,PEOPLE_PROFILE_QUERY",triple,True
typically develops the subsidiary relationship through partnership? retrieve information at andreessen forbes ' family blog. retrieve recent articles discussing startup funding.,"ORGANIZATION_RELATIONSHIP_QUERY,FUNDS_QUERY,FUNDING_NEWS_QUERY",triple,True
get me the perfect ad profile through google. show me that latest funding round for google. promise me startups that business tech share potential sales leads.,"COMPANY_PROFILE_QUERY,FUNDING_ROUND_QUERY,LEAD_GENERATION_QUERY",triple,True
i love the company profile for that. give me the profile without sundar sharma. leave the blog project with sundar sharma.,"COMPANY_PROFILE_QUERY,PEOPLE_PROFILE_QUERY,EDUCATION_QUERY",triple,True
write me a new company profile here next. what is a subsidiary relationship of alphabet?,"COMPANY_PROFILE_QUERY,ORGANIZATION_RELATIONSHIP_QUERY",pair,True
List companies in the SaaS space with recent investments.,LEAD_GENERATION_QUERY,single,False
complete your latest job search for google. list google ' ll next employers. retrieve recent tech research on emerging corporations.,"JOBS_QUERY,COMPETITOR_LOOKUP,TECH_NEWS_QUERY",triple,True
what was the current job offers outside cisco?,JOBS_QUERY,single,True
gives me good news on startup building activities.,FUNDING_NEWS_QUERY,single,True
What acquisitions has Apple made? Show me profiles of top investors in the startup ecosystem. Show me upcoming industry events for startups.,"ACQUISITION_QUERY,INVESTOR_QUERY,EVENT_QUERY",triple,False
retrieve the organization details for clients. gather information on a organizational hierarchy of companies. what are the latest development moves for the startup world?,"INVESTMENT_DETAILS_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,TECH_NEWS_QUERY",triple,True
retrieve historical final ratings for microsoft. retrieve recent job reviews at mit.,"INVESTMENT_DETAILS_QUERY,JOBS_QUERY",pair,True
copy me the latest investors round or company. list the investment partners for details in its future development. add original articles about startup funding.,"FUNDING_ROUND_QUERY,INVESTMENT_PARTNER_QUERY,FUNDING_NEWS_QUERY",triple,True
Show me profiles of top investors in the startup ecosystem. Show me details on Sequoia Capital's funds. Identify companies in cybersecurity that recently secured funding.,"INVESTOR_QUERY,FUNDS_QUERY,LEAD_GENERATION_QUERY",triple,False
what is another special relationship of alphabet? retrieve an essence of jeff bezos. get us the information held in jeff bezos.,"ORGANIZATION_RELATIONSHIP_QUERY,PEOPLE_PROFILE_QUERY,EDUCATION_QUERY",triple,True
What acquisitions has Apple made? Give me the investment history for Apple. Identify companies in cybersecurity that recently secured funding.,"ACQUISITION_QUERY,INVESTMENT_DETAILS_QUERY,LEAD_GENERATION_QUERY",triple,False
Get details on Microsoft's funding rounds. What are the IPO dates for Google? Give me the profile of Sundar Pichai.,"FUNDING_ROUND_QUERY,IPO_QUERY,PEOPLE_PROFILE_QUERY",triple,False
show here the ipo statements for shareholders. explain the investment plans for google in its recent announcement. see items on andreessen hotels ' new funds.,"IPO_QUERY,INVESTMENT_PARTNER_QUERY,FUNDS_QUERY",triple,True
show them profiles of major investors in the healthcare ecosystem. show me details regarding apple technologies ' hedge funds.,"INVESTOR_QUERY,FUNDS_QUERY",pair,True
show us the latest funding round under google. everything on the sister channel of alphabet? retrieve the profile of henry reed.,"FUNDING_ROUND_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,PEOPLE_PROFILE_QUERY",triple,True
show me oliver ' s company profile. show me the latest funding news in london tech industry. show me my general position in london startup scene.,"COMPANY_PROFILE_QUERY,FUNDING_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
Display current tech news on startup innovations.,TECH_NEWS_QUERY,single,False
Show me the co-investors for Microsoft's latest funding round. Retrieve the educational qualifications of Sundar Pichai.,"INVESTMENT_PARTNER_QUERY,EDUCATION_QUERY",pair,False
any recent job applications at cnn. email me some state of microsoft. what industry opportunities are happening this weekend for startups?,"JOBS_QUERY,COMPETITOR_LOOKUP,EVENT_QUERY",triple,True
provide customers ' a investment portal.,INVESTMENT_DETAILS_QUERY,single,True
reviews their latest job sites within google. profiles google ' 72 top competitors. retrieve recent articles about startup houses.,"JOBS_QUERY,COMPETITOR_LOOKUP,FUNDING_NEWS_QUERY",triple,True
retrieve highest professional qualifications of syed pichai. ¿ are the latest tech titans in the startup world? retrieve trends across dubai private funding market.,"EDUCATION_QUERY,TECH_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
what is the subsidiary called to america? facebook user profile of jeff bezos. sample the top tech conferences for example.,"ORGANIZATION_RELATIONSHIP_QUERY,PEOPLE_PROFILE_QUERY,EVENT_QUERY",triple,True
what choice does sydney actually have?,EDUCATION_QUERY,single,True
remember me your investment history for apple. what with peter musk ' personal educational background? provide some explanation of the number 5 players driving the cloud computing world.,"INVESTMENT_DETAILS_QUERY,EDUCATION_QUERY,MARKET_ANALYSIS_QUERY",triple,True
what is the business income of alphabet? retrieve future employee and startup funding.,"ORGANIZATION_RELATIONSHIP_QUERY,FUNDING_NEWS_QUERY",pair,True
retrieve details about venture capital firms resulting in ai. avoid personal job postings including microsoft. ask about your current trends in the knowledge sector?,"INVESTOR_QUERY,JOBS_QUERY,MARKET_ANALYSIS_QUERY",triple,True
show max the phone company is google. who being the main actors of apple? show me the latest videos posted on twitter.,"ORGANIZATION_RELATIONSHIP_QUERY,COMPETITOR_LOOKUP,TECH_NEWS_QUERY",triple,True
what acquisitions has apple made? provide an example from those first 5 players in this video gaming arena. show me his latest techcrunch articles discussing startups.,"ACQUISITION_QUERY,MARKET_ANALYSIS_QUERY,TECH_NEWS_QUERY",triple,True
showed me its product portfolio for apple. show me his investment company from youtube. show i the profile of elon musk.,"INVESTMENT_DETAILS_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,PEOPLE_PROFILE_QUERY",triple,True
What is the subsidiary relationship of Alphabet? Retrieve information on Andreessen Horowitz's funds. List Google's top competitors.,"ORGANIZATION_RELATIONSHIP_QUERY,FUNDS_QUERY,COMPETITOR_LOOKUP",triple,False
Find innovative AR/VR startups as potential sales leads.,LEAD_GENERATION_QUERY,single,False
Show me the profile of Elon Musk. Who are the main competitors of Apple? Show me the latest TechCrunch articles on startups.,"PEOPLE_PROFILE_QUERY,COMPETITOR_LOOKUP,TECH_NEWS_QUERY",triple,False
most companies last gone there recently? make me this job offer at apple. show you his latest techcrunch articles for startups.,"IPO_QUERY,JOBS_QUERY,TECH_NEWS_QUERY",triple,True
What degrees does Michael Dell have?,EDUCATION_QUERY,single,False
Who are the co-investors in Apple's latest funding round? Show me details on Sequoia Capital's funds. Provide an analysis of the top 5 players in the cloud computing market.,"INVESTMENT_PARTNER_QUERY,FUNDS_QUERY,MARKET_ANALYSIS_QUERY",triple,False
state the fund information for central bank.,FUNDS_QUERY,single,True
Show me the IPO details for Apple. What is the subsidiary relationship of Alphabet? List the latest job openings for Google.,"IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,JOBS_QUERY",triple,False
what brings the top trends in the startup arena? interesting industry changes are happening this month for startups? major trends within this tech capital market.,"MARKET_ANALYSIS_QUERY,EVENT_QUERY,MARKET_TRENDS_QUERY",triple,True
show me the original funding confirmed by google. retrieve information from vladimir horowitz ' s funding. retrieve new tech news regarding new topics.,"FUNDING_ROUND_QUERY,FUNDS_QUERY,TECH_NEWS_QUERY",triple,True
give them the next company profile for google. who for the subsidiary relationship with alphabet? list the top tech conferences for alexa.,"COMPANY_PROFILE_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,EVENT_QUERY",triple,True
industrial jobs using the edtech space during lead generation.,LEAD_GENERATION_QUERY,single,True
retrieve information between andreessen banks ' active board. see recent articles regarding individual funding. what represent they latest market trends in australian startups?,"FUNDS_QUERY,FUNDING_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
